Layer_0,Layer_1,Layer_2,Layer_3
1.0331247090178668,0.10991850200274636,1.0384508099753562,0.647138877566967
-0.5826070929759234,-0.3013263429994721,0.254329027879375,0.31133924041998784
-0.4529270450800447,-0.5253021198378046,0.24666490238762656,0.33152063637292695
0.5721140831278438,-0.4040124637895842,-1.6209483739078343,1.794653611264509
-0.11145745756098378,0.38908941733290076,-0.6312118486469954,-2.0431400500521453
0.3832605093815833,1.3548913738778898,0.7546652910029753,0.07856711196211717
0.9174154528493077,-0.9221385995967732,0.6283418496974484,-0.780175315182629
-1.0863401268371977,-0.6238783574525067,-0.24708124594323663,-1.6348398614966344
-0.9555978256149207,-0.3237712846579696,0.9613480496215328,-0.5004476266895088
0.10039927051138756,-1.5384442785817205,0.8132223227273436,-0.7774421838993971
0.4823736801432069,0.7639476178446127,1.291143550756439,-0.29215266972526677
-1.013630195009544,0.9190711645599247,0.8684701653372298,-0.9137000420740881
-0.06639989272213738,-1.7530496562612918,-0.8289793124215642,-1.0775389604266716
0.531822818139239,1.3562597158097283,1.1509823488025281,1.1789507893021565
0.8894734263081694,-1.1812531033695814,-0.2133958193279624,-0.6543967071542728
-0.38018535513594304,0.6532138985500674,0.6215815777143293,-1.9141020435186316
0.14010585106432477,-0.8630213083135537,0.22338517204516484,-0.7175155340768782
1.0509509739273772,-0.2160231376115703,0.8163411695074206,0.6696235790318485
1.5306997751255378,0.33764631395886874,-0.937909262272883,1.358526470794647
2.5848050299600174,0.11423085995298607,0.39065444155212736,-1.406792409316553
0.12559877332363856,-0.12611087909444574,0.044725319843143825,-0.35054245697473396
-0.28810155117187336,-0.04859547412979698,0.5256043428480872,0.3791775230956604
0.9792090437999266,-0.7244386474404344,-0.26002944511581516,-0.0494344555661174
0.034628072523817284,-1.2134804424231818,-1.4325921127270707,-0.9392439575375617
-0.9902996144515643,1.647430379411253,-0.5978929322973212,-0.40807526964318075
0.7087415802255402,-1.4444099922791258,-1.8788048337853989,0.11853824570334341
-0.17883262601347438,0.4168673105367331,-0.5304879606039976,-0.3222563107539212
1.0165039639418636,0.4441290955081045,1.0548874581919903,1.0296161355354854
0.5681422363930844,-0.5613873655247222,0.7295126511794641,0.6980869838722009
-0.2587402128541064,-1.5350021060226613,1.8476807059255933,1.2070346158947691
-0.1803156305590925,0.37938985164091615,1.3979854283600166,-0.8994916632448049
0.6989158004999588,-1.8166542605720393,-0.1097734275236554,-0.4686200188198284
1.0537639741861886,-0.35111912181644317,0.7723274435023064,1.3765332970577913
0.5596859416355121,0.21567831215124292,0.8989640945792724,-1.1671630434607272
-0.9601200055935138,0.9847558536423605,0.1474535084149754,-0.508697089624746
0.05842148019159401,0.0013393539958271763,1.8363471186595397,0.882320963517501
-0.5939921371523683,-0.3687115945336824,-0.3495567066122488,-0.41167001702839284
-0.31519412176900435,-0.6600271948230375,0.4037592735539964,-0.22924967325143944
0.28759995556415574,0.7012390478802812,0.2883037368058092,1.714927001418103
0.5612224848625986,0.6600386374142974,0.34929031044934017,0.6591814092480495
0.09801378438270464,-0.009063082096403864,1.0750701489995402,-0.9032099094520603
1.5390518149209664,0.06324839884881456,0.002778382786785976,-0.6523432100159484
-2.160819758452567,3.221963683810928,0.1695581859453537,1.4057598225768049
-0.6510274900168598,-0.9733518788206446,0.34170101313199835,1.2290326087470618
-1.0044732561479726,-0.7996373557451089,0.021103154192545256,-1.1854426848779704
-0.20783221291412993,-0.0828005079147113,-2.0114031805103556,0.061403373192457054
-1.081471481814139,-0.24424059744722248,-1.1761150465810664,0.15553947938428117
0.6931017193518381,0.07871900553823515,-0.48720659892990126,2.6822267979405687
-1.7498907162288815,1.4129816584217698,-0.38237320154007187,-0.13421758043553705
-0.9752802153017084,0.43141434540348184,-0.7961444151002637,-2.9404138233834636
1.529213591897311,0.6736808587686012,-0.026794162187269713,-0.2968199123499957
-0.07272503806999726,1.2813640956249173,0.25950333087896627,-0.7836537823409926
-0.6609063896061018,-1.7398427605789768,-1.355828346820272,0.4056801080686991
-0.27948011128304584,-0.7585874675965846,0.2834308082884759,1.3142967290552627
0.3386281405580228,1.1855540826532938,0.09646136248171892,-0.7183668262414603
0.15747261662196413,-0.9177238367312847,0.18874620877042447,1.9188614703460072
-0.6902000704879663,0.7418702519188871,0.49465442036483304,1.1299684209285885
0.5967143447327556,-0.3962621977707152,0.10091602283128102,1.330365349987185
-0.008223190895368332,1.0124617556293172,-0.790324112747001,-0.5948717735552042
-0.934559615510871,-0.13419648868615405,-0.46003753063392755,-0.4474759145824772
0.9492641207916278,-0.8735055985857658,-0.03938718018625984,0.6170566319638178
1.6685213381912194,-0.8680412085888792,2.8532034771594983,-0.4132428341930554
0.37481906816012983,0.6440973035241274,0.747126413780117,0.2262930232045277
-0.6791621519746845,-1.109678085865122,1.5790536682227134,0.7615180355273754
0.24932071758313687,-0.7981168766982797,-1.9609855631905948,2.341565487130964
-0.27617916044080665,-1.8949459044066097,0.6760148775339023,1.979832501526171
1.0729548805239681,-0.6018007717705508,0.8359318210423569,0.716560480026971
-0.8228431486637412,-0.36189895386458193,-1.1068997384451331,0.5655978281413042
-0.6375676761201527,-0.20167162623330848,-0.19031106366675152,-0.39508250024512254
-1.0443404431095187,-0.09563445087000078,0.9810236398963308,1.0687683200319644
-0.05294919963103639,0.13738145289706336,-0.5329425531192189,-0.4626575354292939
-0.34955718281053827,-0.6929192075121122,0.45380320284492925,1.9767829152293355
0.6216865015158226,0.06137997621075188,0.026875782062790027,1.6709971138714774
-0.5042277723839294,-1.057450786798177,-0.17183071294084942,1.1707967132944255
-0.6919705709113306,1.6967735568582778,-1.29502991273169,-0.9709111404490772
0.8225516721550772,1.4318425540156658,-0.26433685049453226,0.46226089517790636
-0.7922729691606596,-0.0905279916333324,0.9126054324352192,-0.017378685347157984
-1.0498132460466767,0.8520551063941024,-0.28291917218274726,0.5267805826583479
-0.6687904319466205,-1.575375977587048,-0.3231937033045468,1.500992619826762
1.1304826495837443,1.0124865210403853,1.6729047555249568,0.48656877342837895
-0.21427194296268962,-1.1509311922358474,-1.5982392188557168,-0.5205946808223418
0.024560217490912462,-0.5601435283057418,0.44433225458734715,0.09023039136775056
-0.09492219770221891,0.008639719402377337,0.5703525772576684,-1.5471723351176239
0.21386733179771264,-2.028786103337257,-1.6657166765803924,-0.30595305304119785
-0.6184729552883287,-0.49402748352350384,-0.2914875321862663,0.7465218843724408
-0.9090354340501342,-0.2829755052913868,0.30908235785438726,-0.2939825649569647
-1.4129136633933708,0.1584833209905912,0.05975452707464344,0.37395786073502224
-0.16903744989370448,-2.3022729722983337,0.6493853764339999,1.478859784722929
-1.282297209269587,1.8164017972850386,1.2389425707046655,-1.4211088568526131
0.23398531688908628,-0.6706866203870259,1.0023807688830377,-2.5856010618682106
-0.520701205684167,1.8344024184565257,0.05119902873114778,-0.9591842362141549
0.5196716834705295,0.1377166252782698,1.4132153340132256,0.9094948533259739
